"atrybut1" "atrybut2" "atrybut3" "klasa"
"62" 27.2878772696385 9.92627076788766 0.118392602239131 "A"
"63" 33.6733845933503 138.813226052511 17.1745131331706 "D"
"64" 33.4961567638205 142.728785298283 14.6592959337282 "D"
"65" 39.2532794340511 141.679205283559 16.634982177128 "D"
"66" 46.0416276830795 143.139938284629 14.0549142350288 "D"
"67" 36.5960659524106 51.7841432419755 11.4215040420558 "B"
"68" 55.3293228235787 60.3206122631414 9.70368997538301 "B"
"69" 46.7975757129442 145.9759677178 18.2620874736998 "D"
"70" 24.0268541930724 73.0424950716748 5.31532289953174 "C"
"71" 30.0582958471749 90.5707204681171 4.45121693976555 "C"
"72" 35.9674229393323 125.089498438789 16.9357518041702 "D"
"73" 39.9787715081294 152.972051036397 14.2136567926224 "D"
"74" 5.21727693673376 61.8471447566818 7.97218848213907 "B"
"75" 23.5462970171565 86.6480482045431 5.96627187912191 "C"
"76" 28.861111301793 38.596712789216 7.26013721890126 "B"
"77" 26.7053189606889 72.2041929763177 6.18031931812491 "C"
"78" 27.5970840159645 51.2885672895361 9.54990320808997 "B"
"79" 20.129730749123 163.564703577637 10.8083517425309 "D"
"80" 39.6663866605866 50.1164188194878 11.4941409966157 "B"
"81" 43.7313001532213 148.753070312577 17.6229939644076 "D"
"82" 43.638722539663 145.034210043706 15.3504029215909 "D"
"83" 37.1819787592706 140.162820352157 18.4191693223334 "D"
"84" 36.5801477865749 46.6982064242852 12.2115564786175 "B"
"85" 25.3051663645042 76.8005326338435 5.64422349702638 "C"
"86" 25.5767914674641 162.445625840757 14.2418242184793 "D"
"87" 22.3095017593988 8.59629385614838 5.28819162407606 "A"
"88" 61.2919831355316 150.440935182038 14.7703050602564 "D"
"89" 20.6988556521531 92.3607024946445 7.4892757717939 "C"
"90" 32.4662074073712 136.95748582039 15.1358461256017 "D"
"91" 46.2957455705454 42.0087415715184 8.88507058639397 "B"
"92" 9.71609686650344 72.4971437980445 3.40999229333188 "C"
"93" 17.4928445976629 83.2632641061176 4.7504344787123 "C"
"94" 2.92765123462095 68.6008720922341 3.20229558024034 "C"
"95" 39.2142360077197 147.655806896079 19.0137700610849 "D"
"96" 31.7271009603085 47.3708220267011 11.2874616053381 "B"
"97" 45.6194508738033 153.025342611463 17.9348464686721 "D"
"98" 31.7306032513557 140.638230703106 11.7911694764192 "D"
"99" 40.3975234643273 125.047052534426 16.3025036330925 "D"
"100" 24.353334779066 10.7535895452469 2.31794815540834 "A"
"101" 17.7727474664387 150.140758565542 11.5028208826446 "D"
"102" 17.2019607517174 79.9147564489797 0.106235924508787 "C"
"103" 11.5992806205486 82.0548709715156 5.90643978319643 "C"
"104" 25.4372690317312 82.7647054080776 5.51868684791911 "C"
"105" 43.3167823122012 19.004136325729 -0.289528697900765 "A"
"106" 32.2703385963046 58.9263023551673 14.4723810437679 "B"
"107" 44.5207224640957 66.3354277291294 11.8299411938415 "B"
"108" 5.22471138311994 81.9386880613587 4.43842362815177 "C"
"109" -5.77796146715773 6.33190235251544 2.12784686064419 "A"
"110" 43.8931658131465 159.991148760986 15.6545152376272 "D"
"111" 31.605342505 143.14341296417 13.225591911973 "D"
"112" 32.2070583742738 143.395792497208 14.4725730997807 "D"
"113" 49.8167534105426 149.623134100011 15.1844521270883 "D"
"114" 23.6528041406934 72.1862535297902 6.67991065684614 "C"
"115" 23.6423120948985 12.3360504142427 3.8609180020238 "A"
"116" 40.3840771154568 154.151878321546 17.6475440269208 "D"
"117" 30.5499074378224 85.5832777707094 6.68925200482386 "C"
"118" 49.122724327592 146.404360223753 17.5793801168336 "D"
"119" 24.7941842880854 151.193219063644 15.1634496165592 "D"
"120" 59.3020475953594 150.332667566162 17.8491119761818 "D"
"121" 22.8217535879797 74.1199811056394 6.24901285062394 "C"
"122" 43.3933991017516 136.54687202906 15.9223899760219 "D"
"123" 41.5238248339671 156.221882608688 19.0413165530627 "D"
"124" 36.564621963127 28.7989271593352 10.4391696937553 "B"
"125" 34.3144043510786 5.44348047221318 4.97663560524588 "A"
"126" 13.3063869902788 76.0998772854843 8.22115240134232 "C"
"127" 29.085417045487 48.1500793002627 8.7701712358811 "B"
"128" 23.3015182676878 82.192598040263 5.45558430403784 "C"
"129" 29.4800180632541 73.3945980656146 4.14209846015459 "C"
"130" -4.10699438775201 51.1107540859982 11.8451595542596 "B"
"131" 22.2173470125655 38.7402372325826 8.89037354338787 "B"
"132" 17.3548332136357 2.77704197799646 5.22897883387507 "A"
"133" 50.7959022131102 46.1163004317341 9.08407763697115 "B"
"134" 20.262708576703 16.5807556304664 2.56451173544697 "A"
"135" 19.569702524896 51.8496107433085 6.20126328817087 "B"
"136" 24.2724545044832 130.425979149797 16.1590558544877 "D"
"137" 45.9740405286112 153.691907452933 17.2151233658716 "D"
"138" 36.2366189508899 61.3158838466187 15.1855568217578 "B"
"139" 33.5273149279791 80.6338610939489 4.22061883571584 "C"
"140" 35.8799862413186 153.909291917696 18.0441701979613 "D"
"141" 24.4651791429755 97.6141192014866 4.38828582133957 "C"
"142" 34.5982760403051 52.0119808725639 11.663478311244 "B"
"143" 32.7679118583216 137.72918867408 14.6617491697332 "D"
"144" 42.1673544669661 4.15223639242937 -0.122669339541376 "A"
"145" 13.1739201115783 46.2834053229109 10.8969651960918 "B"
"146" 31.3999102495415 82.4573680069896 6.99622877418784 "C"
"147" 21.5217055780875 84.676652440825 4.8267250224221 "C"
"148" 22.6596236579014 64.7199633494213 7.77697076871261 "C"
"149" 51.8640018133662 138.650930527854 19.1767399651592 "D"
"150" 11.5006610026107 73.909378866705 7.52940845950052 "C"
"151" 38.6018519051972 55.0745179781893 6.26010349709182 "B"
"152" 30.8542327019758 57.0098005378289 10.6318889172478 "B"
"153" 54.9582822213107 143.687418654103 20.65311730113 "D"
"154" 32.4673522473319 10.4704739938229 0.91827250465869 "A"
"155" 50.441775391034 135.000260545305 20.3260608073091 "D"
"156" 49.0047746243402 56.6505136934831 13.0886274720404 "B"
"157" 23.2889064167796 82.7795487764607 2.60843286004489 "C"
"158" 40.9904889649623 58.3040231750579 12.972389869442 "B"
"159" 36.3760371702355 40.0803274482599 8.38606326204677 "B"
"160" 33.7624384072092 -4.42602749086239 0.129891754329305 "A"
"161" 20.9405015991315 58.9116984357014 8.41368856504788 "B"
"162" 31.3562847992853 140.327900307361 15.1825152879299 "D"
"163" 33.3327579631423 54.6537585630036 11.8509603950291 "B"
"164" 47.6822966738667 165.243798897675 15.135321057691 "D"
"165" -6.24403379238336 7.31687027589265 -1.52979864774523 "A"
"166" 50.66726643697 134.155671552692 16.1541901636545 "D"
"167" 25.4395895197286 132.016040199137 13.8438514615772 "D"
"168" 29.8516342750256 67.9770762770971 9.03521630172456 "C"
"169" 45.3007732207779 142.099382208607 17.5855618829951 "D"
"170" 57.5126804095308 141.344159664292 15.0165448312365 "D"
"171" 25.7051890955193 48.9433704470399 6.66874289749656 "B"
"172" 46.8456992408316 47.7243344250768 12.1905549292518 "B"
"173" 28.8530321146995 76.9284722793495 4.61381357915904 "C"
"174" 33.6470496234563 78.36381278812 6.63040452147435 "C"
"175" 32.0406959569758 80.8651289558689 6.18046564175248 "C"
"176" 27.6093482551944 90.9669509748684 6.60100707495229 "C"
"177" 40.7483082090496 43.6560925619835 11.8889097842467 "B"
"178" 18.2730337761076 83.2774471395532 1.42886610369649 "C"
"179" 42.1069975036621 149.956840543216 16.2641612897551 "D"
"180" 22.1152961810532 79.3257226281378 5.62353945204502 "C"
"181" 26.7560446135307 82.9339486125739 10.7465174787015 "C"
"182" 50.3163762569556 141.109553414829 16.3285385826869 "D"
"183" 61.6014098620422 145.215206855366 18.4530014522379 "D"
"184" 34.6726183407205 62.1924886763874 7.02700758091151 "B"
"185" 30.6933946189121 150.433949911231 16.049291841946 "D"
"186" 31.2585175426822 50.5435729179427 10.0792283561173 "B"
"187" 1.92927536812229 92.2338158934142 1.54094556079201 "C"
"188" 19.5017567407296 80.5611698522833 7.8754179597728 "C"
"189" 21.3300067462709 131.332733001307 16.0498263998006 "D"
"190" 32.4998762869266 155.374335467983 14.1602779834159 "D"
"191" 21.5826573627416 11.8901092770124 4.86528886268724 "A"
"192" 13.3057568391864 68.2559327599884 1.47226706609406 "C"
"193" 37.3686357916682 70.5897826602659 5.84767663484777 "C"
"194" 32.92219367971 144.920211292851 16.5664556773297 "D"
"195" 53.1191750521237 148.283641295831 20.1349509081306 "D"
"196" 41.8856429374722 136.068103791378 19.388308414183 "D"
"197" 5.23316503877279 78.8697990786179 4.27280534821404 "C"
"198" 65.9249247122503 133.599020962572 21.1967356922578 "D"
"199" 4.81228694591094 2.99852411043537 -0.885612952676916 "A"
"200" 41.9256265126695 153.304018757639 19.5450138714273 "D"
"201" 25.0018605427804 82.6473447545178 7.02739429356258 "C"
"202" 10.4364599828619 -0.472160073119079 -1.24997835801342 "A"
"203" -4.25028398301788 4.01309131374796 2.28990655431236 "A"
"204" 37.6665896601971 136.736683660948 15.3338790442998 "D"
"205" 38.8072287574041 145.925064354261 17.9734856836364 "D"
"206" 25.2132476883041 83.2126430539303 8.01362353222011 "C"
"207" 29.18200359548 152.637545496234 16.4986251667851 "D"
"208" 14.539100302681 84.7642277913615 2.28279981179672 "C"
"209" 10.1030158023285 79.0807736133445 6.46222193740578 "C"
"210" 43.9531456211849 150.918870078234 14.9304994545575 "D"
"211" 53.0995337600053 147.464833018261 17.5084640269531 "D"
"212" 34.8870953791476 128.884605771837 14.5134040561977 "D"
"213" 29.6725864950326 49.8534398035212 14.9501189480493 "B"
"214" 20.2555796061829 1.05896023476332 3.2302994543625 "A"
"215" 17.9929405903074 60.4652527925882 8.55600382541839 "B"
"216" 48.8324188997258 141.887714305117 17.2769676059825 "D"
"217" 15.2198868328201 5.75990734383941 0.465745072575815 "A"
"218" 42.5071549823248 93.8474265520268 5.61698427145323 "C"
"219" 39.8123628836709 141.214542854525 15.9935657931994 "D"
"220" 44.4248887318341 158.931881122443 12.7679156975612 "D"
"221" 48.2322748294124 154.396749358027 18.0508416303309 "D"
"222" 39.8312778004114 142.562358179083 16.7720329900571 "D"
"223" 36.8905293744247 141.539017918173 13.2166271787619 "D"
"224" 33.7570102694645 63.2803223929161 6.62284487417431 "C"
"225" 43.4788513101552 141.384698296994 17.5629572117082 "D"
"226" 34.3357085146018 55.2440657791438 9.91069624693098 "B"
"227" 12.1141086695512 83.9707673098577 2.83293412981749 "C"
"228" 24.680176447586 150.666311143641 15.5840060734579 "D"
"229" 3.41261492361767 68.8320026535339 1.57127698315127 "C"
"230" 37.7238364239198 75.5050960341771 5.79861606640764 "C"
"231" 34.0039970107336 139.172747370966 17.6787676765783 "D"
"232" 17.8175838589022 77.5296919335492 5.66305541212804 "C"
"233" 29.5845906800989 52.771472719007 10.4425207952684 "B"
"234" 24.8861020633553 51.657085133284 8.33758045328648 "B"
"235" 32.0338411171793 61.8757336347683 12.4669281585075 "B"
"236" 32.2319992974044 140.494794905646 13.4282600726664 "D"
"237" 15.8750901099486 80.7475138341874 3.30066668748191 "C"
"238" 45.1198755472224 149.214286627352 17.2290693411967 "D"
"239" 27.430144577625 81.4236544066644 1.75166039328334 "C"
"240" 15.7686154958072 88.8205100910548 6.45938521655549 "C"
"241" 43.9219690931675 147.846447891379 16.6676466976736 "D"
"242" 19.6044948816202 78.6502718689919 2.25859710024714 "C"
"243" 50.8049834396876 145.515238663768 18.3393014431353 "D"
"244" 47.7185014545968 124.618534708216 18.0677311002548 "D"
"245" 51.7896159088782 52.5195529490253 12.7693853875088 "B"
"246" 18.6163851519229 57.2799649722328 9.72575146484706 "B"
"247" 35.6892396601472 44.3864201017952 8.08005847928343 "B"
"248" 22.5483753736566 74.2258320655015 4.09844530608477 "C"
"249" 36.1170035748358 83.1304210907925 3.51390961821443 "C"
"250" 24.9638991912634 60.4565633747495 10.1789133175267 "B"
"251" 14.8611613901357 80.6804027856232 6.63671871658457 "C"
"252" 34.2215390785769 153.978281918339 16.8193895763849 "D"
"253" 17.3217085479356 86.0554085577467 7.51842285767931 "C"
"254" 42.3336351262954 129.899839950015 16.2419945501975 "D"
"255" 34.1125037610696 74.2432577556952 4.37807641000708 "C"
"256" 32.5600397929868 139.884780895389 11.9582073525032 "D"
"257" 56.7253771321908 143.129687774835 16.6605786336401 "D"
"258" 20.9445379565054 55.7599452673563 6.93514738950882 "B"
"259" 44.3315652816474 140.048643361046 19.5148494325627 "D"
"260" 0.512849753533058 84.5500506075515 1.51152036244805 "C"
"261" 34.2094648964134 146.066823311194 13.7611278834197 "D"
"262" 26.527201473463 50.1475480620616 10.0690548759066 "B"
"263" 40.4051089381354 139.920618232158 14.6765591356542 "D"
"264" 36.0090030392389 64.6279978941765 4.24284907040072 "C"
"265" 37.6357828811069 61.735720223531 9.39328521019763 "B"
"266" 44.5515172225545 140.771443475889 15.5925265688064 "D"
"267" 26.2408869346978 149.656966135059 16.6377897120885 "D"
"268" 37.0445044735347 152.624277223511 14.7524362562476 "D"
"269" 48.0569222432963 156.11750503816 18.4348549925975 "D"
"270" 11.1546383657921 53.5291392349921 9.3750197194905 "B"
"271" 40.4782748845435 162.970369094055 16.7184190976861 "D"
"272" 29.7610526665556 4.80739866640691 3.27178014443177 "A"
"273" 20.7331058518633 55.5233241287399 8.58806258271919 "B"
"274" 34.4946084897669 72.1832277180227 6.39934524293747 "B"
"275" 18.9475018154024 76.0948225754144 7.12391898605871 "C"
"276" 22.8824561197333 152.524167676691 12.3581175190517 "D"
"277" 35.5588689476993 88.2256710478548 4.31486692677917 "C"
"278" 12.9591100802636 77.9956455607475 7.10581371782909 "C"
"279" 13.8873222131204 85.8103283576287 5.19289292042212 "C"
"280" 27.963973972264 138.345447916117 13.3891224648518 "D"
"281" 44.3786896230334 139.981125441959 16.0846155543763 "D"
"282" 37.9461139575691 133.35189318718 14.0458503617831 "D"
"283" 20.0262578157456 90.3258700316135 1.58525886241249 "C"
"284" 0.452091947556594 4.21626027708469 2.26196383705205 "A"
"285" 19.8274258983567 17.4525735033885 0.151499109672058 "A"
"286" 47.0101038062235 151.084600144758 16.3594408587792 "D"
"287" 21.0130635908859 64.1233422514897 5.7661424422181 "B"
"288" 26.4697215418649 11.8199522543674 0.0702007250074659 "A"
"289" 16.4576753473719 88.2314502319745 3.05677288959147 "C"
"290" 21.9753658322369 56.9563838631561 10.3204113573971 "B"
"291" 50.8975786344679 144.052825035844 18.2198389478435 "D"
"292" 11.9956034493605 73.6234656610827 2.51488130893515 "C"
"293" 38.5128037570699 139.460637648484 12.4925296087229 "D"
"294" 36.2983839634756 140.791306762708 14.4695024061155 "D"
"295" 43.0290466762245 145.002094762174 13.065080418016 "D"
"296" 36.0306789863737 74.5696356718745 5.00118423196244 "C"
"297" 18.9245677477673 71.2526459288327 6.19841897351565 "C"
"298" 42.6175844332423 151.408636131687 17.5083418003408 "D"
"299" 13.4249619738313 73.5411775530475 2.9803846944336 "C"
"300" 24.4832083416833 82.6967930576619 5.81350580115539 "C"
"301" 10.5909101479144 80.4511849948633 6.81582870002372 "C"
"302" 16.5387839104191 11.3508750830296 1.72483659166427 "A"
"303" 36.3833783543267 133.837996103215 13.8298010679248 "D"
"304" 30.4674814640068 59.7975514137665 10.0674731137613 "B"
"305" 12.0498943466792 147.030735994843 11.0458823924998 "D"
"306" 31.6548269318101 57.7022081072184 9.02384027158403 "B"
"307" 6.81811898826081 77.2184779803183 2.38370735462286 "C"
"308" 50.6801569745528 135.632490550128 17.2621219575644 "D"
"309" 27.0231282544622 61.3728585902605 10.7989828826989 "B"
"310" 50.8356320360483 146.537571632854 18.6979739698579 "D"
"311" 52.7111274116241 55.781696543929 10.1003362628612 "B"
"312" 40.1421370503176 133.517663732251 14.5215661853507 "D"
"313" 17.693803986798 76.1779481302284 7.22138004588571 "C"
"314" 27.5207186157839 15.5817112658814 1.22919291798896 "A"
"315" 18.4177784776494 76.8567175199258 5.89972447533131 "C"
"316" 20.7447485134313 81.9588397291131 5.88140473613566 "C"
"317" 33.8434660000081 78.4676513219653 5.54323929057361 "C"
"318" -0.497737159972473 -3.08146594540194 2.32956752067456 "A"
"319" 31.8783426534614 87.828609007308 7.93600806467745 "C"
"320" 10.8904406886055 77.530456716814 4.06771470782119 "C"
"321" 29.8941485559586 85.0781874045691 7.48913966409626 "C"
"322" 14.7263771064554 87.3592295827158 5.19459424598509 "C"
"323" 17.9231665037607 83.4055026488944 6.88636234679298 "C"
"324" 30.2767335914092 8.4100380881264 3.04946841343239 "A"
"325" 42.5212432026399 134.828972391795 13.6665698422508 "D"
"326" 14.6479014759407 85.2804883798488 2.67567360227652 "C"
"327" 34.863712077863 51.8846425438558 5.40530048985249 "B"
"328" 7.17629848645617 84.0366626870718 3.60794347537197 "C"
"329" 46.5721710049567 131.40298864986 17.03784843007 "D"
"330" 36.4154685623639 74.2875405558769 9.56299196043351 "C"
"331" 17.4206902630505 65.3608332999399 10.9469391022094 "B"
"332" 43.6939696237537 84.6811009434215 8.10648372014276 "C"
"333" 25.8607416458436 65.0333176345257 10.2402670521531 "B"
"334" 31.7518854472834 46.9109311781146 13.406761783374 "B"
"335" 51.9603284984776 147.996533030751 16.9785558097597 "D"
"336" 33.9015312328496 58.6505262619953 7.01967221889955 "B"
"337" 48.0762325861075 138.805313694322 21.8094274701459 "D"
"338" 3.89265966634927 68.2638553495187 1.47640261107933 "C"
"339" 31.4061552965531 146.8653740863 13.331752090354 "D"
"340" 44.7041296882416 143.53865217865 15.3937951297508 "D"
"341" 56.0964978587518 59.1855078825835 8.48856250218747 "B"
"342" 27.8577121437259 65.9733177514979 12.0647150893153 "B"
"343" 25.9835268911464 79.9825829698125 4.39331556555873 "C"
"344" 15.8324673489041 74.3521778412934 3.97381085448064 "C"
"345" 36.2791557812907 130.233502167412 20.2980883462587 "D"
"346" 40.0783848597932 22.9636145530939 2.87360225516085 "A"
"347" 42.8843619525004 154.896251809554 16.4593352021065 "D"
"348" 15.4669293189934 146.056835769913 16.7106501198142 "D"
"349" 16.5592870263875 7.40977426334732 8.60788027977192 "A"
"350" 0.0215358655047493 6.66617041826138 0.205811008658732 "A"
"351" 41.8321688366127 53.471379586678 10.8337063682786 "B"
"352" 25.3658042113638 81.4077617009519 4.48978734811801 "C"
"353" 42.6351915580004 146.735467077765 14.9761107207649 "D"
"354" 19.1153883754048 14.321410218847 2.39331510692719 "A"
"355" 20.4414524875076 81.1726676048379 7.80587593071013 "C"
"356" 31.8406876309114 136.389094686274 13.8630487119029 "D"
"357" 39.3162199278481 128.504576964675 16.0864827143443 "D"
"358" 28.7196863339639 58.3270191412408 11.1506095632694 "B"
"359" 29.7725570520868 132.978123399837 13.293482079734 "D"
"360" 37.6841875608978 153.112743899 16.4868558858214 "D"
"361" 36.2601787370363 135.902461700718 16.4155786788744 "D"
"362" 42.1315291403748 73.7494843341208 7.48101568869804 "C"
"363" 11.7419039243339 72.2441559208052 5.01856284492583 "C"
"364" 39.8384548825626 10.3808537507265 1.85753703511602 "A"
"365" 29.9027564328463 83.3776541318479 6.40032599840938 "C"
"366" 23.2747464856156 79.6060611237578 6.62718081444858 "C"
"367" 33.5467541500496 57.8522603761544 14.7494480041888 "B"
"368" 41.7759339377421 152.996582416476 19.1787321136515 "D"
"369" 44.988537905867 59.3018590606221 10.8521619581764 "B"
"370" 55.3732403511206 151.48428577893 19.5506165477141 "D"
"371" 29.3143463459704 132.732248999972 14.6387356360743 "D"
"372" 36.1336955891081 139.541278990777 17.4225139846393 "D"
"373" 26.7643933942533 152.376117134692 16.3863895954387 "D"
"374" 18.7735596707008 84.3484947659455 5.64506317980307 "C"
"375" 34.4638108564235 139.700601912368 12.1873680210476 "D"
"376" 38.0007611862936 134.243998634259 14.7201284392237 "D"
"377" 35.6899489392513 139.207810547964 16.3067827316927 "D"
"378" 24.3875073233717 146.928241261916 12.8807609746845 "D"
"379" 28.5499472836882 151.086752105902 14.8484973652648 "D"
"380" 30.0367870792196 165.545513585445 14.753142643315 "D"
"381" 17.598062681652 81.4323599235267 5.89823223683028 "C"
"382" -2.40003649642377 5.25895943807257 2.53562825773837 "A"
"383" 32.9935090386661 81.5382221932543 4.55510257210315 "C"
"384" 15.3977595985354 54.9954402061716 11.0125550245209 "B"
"385" 9.36896590730169 55.7095556004437 9.70103551723299 "B"
"386" 27.8612201217024 80.2467535450685 7.13602444028628 "C"
"387" 40.5900960265952 144.07476627426 15.9361836304064 "D"
"388" 49.9002023846629 51.0282129614202 7.90893515903802 "B"
"389" 52.1809093883811 153.346253063253 19.128407912656 "D"
"390" 43.7862366914862 136.476042940544 19.1168484842912 "D"
"391" 27.1280982018918 50.2320476606711 10.1477490465862 "B"
"392" 52.4898746871328 155.525308201427 12.09501800581 "D"
"393" 45.4644470105414 144.513045993121 18.8572641711938 "D"
"394" 49.0603133676808 143.617950933815 16.0820723229441 "D"
"395" 39.6781232886602 153.202942543658 13.6127057049737 "D"
"396" 30.9268709976291 144.874644857817 12.9475762067611 "D"
"397" 33.7822790113214 47.7131549683021 10.8760237378805 "B"
"398" 42.9105685727575 151.51983273636 18.7439330693582 "D"
"399" 12.6600268540957 -8.26330885463788 1.79080845217789 "A"
"400" 35.8441366348827 56.8228261024325 12.1724766648828 "B"
"401" 9.32175569546803 63.8964656400806 7.46510158109535 "B"
"402" 23.1661949654138 70.4752502626489 5.51661230381705 "C"
"403" -3.63787225002998 75.6241024298148 0.152303110508071 "C"
"404" 36.9288515030099 -4.89081499409779 -0.544391212095491 "A"
"405" 41.9345671968387 147.452984085889 15.5661990059544 "D"
"406" 32.4630608784278 81.755155628876 10.4418076821006 "C"
"407" 19.4047432007372 57.0645479374865 8.51206993213879 "B"
"408" 5.38980994580528 -1.76532889632549 2.96893529903803 "A"
"409" 16.4916664373657 1.88807779038973 -0.189097449756499 "A"
"410" 18.8629103683672 18.3746000577715 1.061485722782 "A"
"411" 40.6385791279035 61.2366197318632 13.456338924798 "B"
"412" 47.3834567123872 51.9378900155972 13.416787590942 "B"
"413" 38.6121249408767 90.0155306181778 4.3901357616357 "C"
"414" 46.7978939090604 151.577864455163 16.6834895894782 "D"
"415" 28.2020803203859 60.5667949125393 7.92095752492888 "B"
"416" 28.5023385426399 78.7705171559858 4.09242401058507 "C"
"417" 38.9013940522542 130.471046380023 14.7835398317053 "D"
"418" 23.4859618634821 74.5093745070471 8.54879981952796 "C"
"419" 21.8920547878923 58.6505818142536 7.86455369263444 "B"
"420" 37.8746689669546 93.1982957484797 8.12226469586422 "C"
"421" 19.8021407567333 65.3488100939641 7.32026949819421 "B"
"422" 38.2854842463186 143.045370123907 15.6159148142908 "D"
"423" 56.2755356482378 140.958538827229 17.9886042864181 "D"
"424" 5.72338982075325 65.6996471832827 7.24960512062067 "C"
"425" 52.5833499024992 143.846922494219 15.7931439252144 "D"
"426" 18.8527922483299 39.517186473592 11.5741894788623 "B"
"427" 32.6872311125095 77.8793577356251 6.45005801369021 "C"
"428" 8.32524320691412 88.9614882071348 3.17499442184204 "C"
"429" 29.9152959422695 136.99859008359 14.5130577013717 "D"
"430" 31.9611405216734 144.599657208037 14.5105735876925 "D"
"431" 28.2280634185275 19.6074441853453 1.25319398250109 "A"
"432" 18.243457580492 43.1965746951719 7.03366110107024 "B"
"433" 23.9415427785705 53.2235067183418 8.77569073011304 "B"
"434" 37.1326055869978 57.5551200378358 12.2824701768809 "B"
"435" 3.24791581814118 75.2691627963597 3.92845331698376 "C"
"436" 31.8206355383656 73.606115612418 5.50193741038974 "C"
"437" 66.2040075931643 155.230316812572 18.438281737107 "D"
"438" 32.1008294501065 147.450989923532 18.4476843473049 "D"
"439" 35.0108007839415 130.706190848511 15.9236563687677 "D"
"440" 25.5737593160393 87.2032556864285 9.46540073352533 "C"
"441" 58.4059810656901 131.342539098547 22.7488193628873 "D"
"442" 26.1867780038854 89.4937459960847 6.73261951416209 "C"
"443" 30.8458350940923 60.6089428496814 7.84437190906574 "B"
